PKR,USD,23/2/2018,1000
MYR,USD,23/2/2018,1000
MYR,MYR,23/2/2018,3333
MYR,USD,23/2/2018,34343
PKR,PKR,23/2/2018,1000
PKR,USD,,2000
PKR,MYR,23/2/2018,1000
PKR,USD,23/2/2018,1000
PKR,PKR,23/2/2018,1000
PKR,MYR,23/2/2018,1000
PKR,USD,23/2/2018,1000
PKR,USD,23/2/2018,1000
PKR,MYR,23/2/2018,1000
PKR,PKR,23/2/2018,1000
MYR,,23/2/2018,1000
PKR,USD,23/2/2018,1000
EURO,USD,,1000
PKR,USD,23/2/2018,1000
PKR,USD,23/2/2018,1000
USD,MYR,,1000
PKR,USD,23/2/2018,1000
PKR,USD,23/2/2018,1001
MYR,USD,23/2/2018,1002
MYR,MYR,23/2/2018,1003
MYR,USD,23/2/2018,1004
PKR,PKR,23/2/2018,1005
PKR,USD,,1006
PKR,MYR,23/2/2018,1007
PKR,USD,23/2/2018,1008
PKR,PKR,23/2/2018,1009
PKR,MYR,23/2/2018,1010
PKR,USD,23/2/2018,1011
PKR,USD,23/2/2018,1012
PKR,MYR,23/2/2018,1013
PKR,PKR,23/2/2018,1014
MYR,,23/2/2018,1015
PKR,USD,23/2/2018,1016
EURO,USD,,1017
PKR,USD,23/2/2018,1018
PKR,USD,23/2/2018,1019
USD,MYR,,1020
PKR,USD,23/2/2018,1021
PKR,USD,23/2/2018,1022
MYR,USD,23/2/2018,1023
MYR,MYR,23/2/2018,1024
MYR,USD,23/2/2018,1025
PKR,PKR,23/2/2018,1026
PKR,USD,,1027
PKR,MYR,23/2/2018,1028
PKR,USD,23/2/2018,1029
PKR,PKR,23/2/2018,1030
PKR,MYR,23/2/2018,1031
PKR,USD,23/2/2018,1032
PKR,USD,23/2/2018,1033
PKR,MYR,23/2/2018,1034
PKR,PKR,23/2/2018,1035
MYR,,23/2/2018,1036
PKR,USD,23/2/2018,1037
EURO,USD,,1038
PKR,USD,23/2/2018,1039
PKR,USD,23/2/2018,1040
USD,MYR,,1041
PKR,USD,23/2/2018,1042
PKR,USD,23/2/2018,1043
MYR,USD,23/2/2018,1044
MYR,MYR,23/2/2018,1045
MYR,USD,23/2/2018,1046
PKR,PKR,23/2/2018,1047
PKR,USD,,1048
PKR,MYR,23/2/2018,1049
PKR,USD,23/2/2018,1050
PKR,PKR,23/2/2018,1051
PKR,MYR,23/2/2018,1052
PKR,USD,23/2/2018,1053
PKR,USD,23/2/2018,1054
PKR,MYR,23/2/2018,1055
PKR,PKR,23/2/2018,1056
